0	23
1	3
2	7
3	5
4	2
5	9
6	20
7	13
8	5
9	4
10	2
11	20
12	19
13	18
14	17
15	17
16	15
17	16
18	16
19	13
20	13
21	12
22	23
23	21
24	7
25	0
26	0
27	11
28	11
29	8
30	8
31	10
32	5
33	17
34	14
35	23
36	23
37	23
38	9
39	15
40	6
41	4
42	10
43	11
44	20
45	7
46	8
47	7
48	7
49	15
50	8
51	5
52	4
53	1
54	9
55	2
56	4
57	21
58	13
59	22
60	3
61	10
62	11
63	13
64	18
65	7
66	18
67	12
68	22
69	21
70	0
71	16
72	16
73	13
74	14
75	8
76	23
77	17
78	12
79	0
80	10
81	17
82	11
83	20
84	9
85	23
86	21
87	1
88	17
89	10
90	17
91	23
92	15
93	13
94	15
95	8
96	10
97	7
98	12
99	14
100	9
101	22
102	8
103	12
104	14
105	0
106	12
107	15
108	1
109	0
110	8
111	6
112	18
113	4
114	12
115	23
116	8
117	1
118	1
119	3
120	10
121	3
122	19
123	12
124	0
125	9
126	13
127	0
128	14
129	10
130	13
131	15
132	11
133	3
134	13
135	14
136	21
137	4
138	18
139	2
140	14
141	9
142	0
143	16
144	6
145	21
146	19
147	22
148	15
149	10
150	1
151	20
152	5
153	10
154	12
155	22
156	5
157	14
158	21
159	21
160	14
161	4
162	2
163	12
164	12
165	8
166	18
167	0
168	5
169	23
170	4
171	21
172	0
173	17
174	0
175	3
176	6
177	0
178	9
179	10
180	6
181	21
182	17
183	19
184	7
185	10
186	2
187	12
188	22
189	16
190	9
191	11
192	10
193	2
194	7
195	18
196	3
197	6
198	21
199	15
200	5
201	3
202	21
203	12
204	14
205	21
206	10
207	4
208	5
209	0
210	12
211	4
212	5
213	16
214	11
215	12
216	7
217	4
218	21
219	16
220	10
221	21
222	12
223	7
224	14
225	3
226	0
227	3
228	23
229	18
230	5
231	12
232	9
233	12
234	17
235	3
236	0
237	4
238	7
239	0
240	7
241	21
242	10
243	19
244	20
245	21
246	21
247	1
248	2
249	14
250	1
251	23
252	11
253	3
254	10
255	0
256	10
257	23
258	12
259	21
260	21
261	18
262	12
263	2
264	18
265	14
266	19
267	14
268	23
269	5
270	3
271	10
272	7
273	16
274	7
275	5
276	1
277	19
278	20
279	23
280	1
281	0
282	10
283	1
284	6
285	5
286	2
287	2
288	2
289	23
290	2
291	7
292	0
293	1
294	5
295	22
296	14
297	6
298	3
299	3
300	19
301	4
302	1
303	15
304	3
305	2
306	2
307	23
308	3
309	2
310	23
311	3
312	11
313	16
314	23
315	14
316	1
317	7
318	7
319	7
320	2
321	19
322	20
323	2
324	1
325	4
326	2
327	1
328	3
329	7
330	20
331	5
332	19
333	3
334	23
335	6
336	5
337	5
338	2
339	22
340	5
341	4
342	1
343	1
344	14
345	14
346	14
347	4
348	6
349	5
350	4
351	4
352	20
353	14
354	4
355	4
356	22
357	1
358	1
359	22
