0	1	0	40
0	2	0	40
0	6	0	40
0	11	0	40
0	12	0	40
0	15	0	40
0	18	0	40
0	22	0	40
0	24	0	40
0	28	0	40
0	31	0	40
0	34	0	40
0	37	0	40
0	39	0	40
0	41	0	40
0	43	0	40
0	48	0	10
0	47	11	29
0	46	30	40
0	49	0	40
0	51	0	40
0	53	0	40
0	57	0	39
0	55	40	40
0	58	0	40
0	62	0	40
0	63	0	39
0	65	40	40
0	67	0	39
0	66	40	40
0	70	0	40
0	73	0	40
0	75	0	40
0	77	0	40
0	79	0	40
0	81	0	11
0	82	18	28
0	82	32	36
0	84	0	31
0	83	32	40
0	87	0	40
0	88	0	37
0	90	38	40
0	92	0	40
1	1	0	51
1	2	0	51
1	6	0	51
1	10	0	51
1	13	0	51
1	16	0	51
1	20	0	51
1	22	0	51
1	24	0	51
1	28	0	51
1	31	0	51
1	34	0	51
1	37	0	51
1	39	0	51
1	41	0	51
1	43	0	51
1	48	0	10
1	47	11	40
1	46	41	51
1	49	0	51
1	51	0	51
1	53	0	51
1	55	0	51
1	58	0	51
1	62	0	51
1	65	0	51
1	66	0	51
1	68	0	51
1	71	0	51
1	75	0	51
1	77	0	51
1	79	0	3
1	78	4	51
1	80	0	51
1	83	0	51
1	87	0	51
1	90	0	51
1	91	0	51
2	1	0	38
2	2	0	38
2	6	0	38
2	10	0	38
2	13	0	38
2	15	0	17
2	16	18	38
2	20	0	38
2	22	0	38
2	24	0	38
2	28	0	38
2	31	0	38
2	34	0	38
2	37	0	38
2	39	0	38
2	41	0	38
2	43	0	38
2	46	0	9
2	47	10	27
2	48	28	38
2	50	0	38
2	51	0	38
2	53	0	38
2	57	0	38
2	60	0	38
2	62	0	38
2	65	0	14
2	64	15	24
2	63	25	38
2	67	0	38
2	69	0	14
2	68	15	38
2	73	0	14
2	71	15	38
2	75	0	38
2	76	0	14
2	77	15	38
2	79	0	14
2	78	15	38
2	80	0	16
2	81	17	38
2	83	0	26
2	84	27	32
2	83	37	38
2	87	0	38
2	90	0	12
2	88	13	38
2	91	0	16
2	92	17	38
3	1	0	38
3	2	0	38
3	6	0	38
3	11	0	38
3	13	0	38
3	15	0	16
3	17	17	38
3	19	0	38
3	22	0	38
3	24	0	38
3	28	0	38
3	31	0	38
3	34	0	38
3	37	0	38
3	39	0	38
3	41	0	38
3	43	0	38
3	46	0	10
3	47	11	27
3	48	28	38
3	50	0	38
3	51	0	38
3	53	0	38
3	57	0	38
3	60	0	38
3	62	0	38
3	65	0	18
3	64	19	24
3	63	25	30
3	64	31	37
3	67	0	38
3	68	0	38
3	71	0	38
3	75	0	38
3	77	0	38
3	78	0	38
3	81	0	38
3	83	0	13
3	85	14	23
3	85	33	38
3	87	0	38
3	88	0	38
3	92	0	38
4	1	0	44
4	2	0	44
4	6	0	44
4	10	0	44
4	13	0	44
4	16	0	29
4	15	30	44
4	20	0	44
4	22	0	44
4	24	0	44
4	28	0	44
4	31	0	44
4	34	0	44
4	37	0	44
4	39	0	44
4	41	0	44
4	43	0	44
4	48	0	9
4	47	10	33
4	46	34	44
4	50	0	44
4	51	0	44
4	53	0	44
4	55	0	44
4	58	0	44
4	62	0	44
4	65	0	44
4	66	0	44
4	69	0	27
4	70	28	44
4	71	0	27
4	73	28	44
4	75	0	44
4	77	0	13
4	76	14	39
4	77	40	44
4	79	0	44
4	82	0	44
4	85	0	44
4	86	0	23
4	87	24	44
4	90	0	4
4	90	10	21
4	88	24	28
4	92	0	44
5	1	0	43
5	2	0	43
5	6	0	43
5	10	0	43
5	13	0	43
5	16	0	23
5	15	27	43
5	20	0	43
5	22	0	43
5	24	0	43
5	28	0	43
5	31	0	43
5	34	0	43
5	37	0	43
5	39	0	43
5	41	0	43
5	43	0	43
5	48	0	9
5	47	10	32
5	46	33	43
5	50	0	43
5	51	0	43
5	53	0	43
5	57	0	43
5	60	0	43
5	62	0	43
5	65	0	9
5	63	13	17
5	65	22	43
5	67	0	43
5	68	0	24
5	69	25	43
5	71	0	30
5	73	32	43
5	75	0	43
5	77	0	25
5	76	26	43
5	78	0	24
5	79	25	43
5	81	0	26
5	80	27	42
5	85	0	1
5	83	2	43
5	87	0	43
5	88	0	26
5	90	27	42
5	92	0	26
5	91	27	42
5	92	43	43
6	1	0	40
6	2	0	40
6	6	0	40
6	10	0	40
6	13	0	40
6	15	0	15
6	16	16	40
6	20	0	40
6	22	0	40
6	24	0	40
6	28	0	40
6	31	0	40
6	34	0	40
6	37	0	40
6	39	0	40
6	41	0	40
6	43	0	40
6	46	0	10
6	47	11	29
6	48	30	40
6	50	0	40
6	51	0	40
6	53	0	40
6	55	0	40
6	58	0	40
6	62	0	40
6	65	0	40
6	66	0	40
6	70	0	14
6	69	29	39
6	73	0	13
6	71	17	40
6	75	0	40
6	76	0	15
6	77	16	29
6	76	30	38
6	77	39	40
6	79	0	40
6	82	0	40
6	85	0	40
6	87	0	16
6	86	17	40
6	89	0	40
6	92	0	40
7	1	0	37
7	2	0	37
7	6	0	37
7	10	0	37
7	13	0	37
7	16	0	20
7	15	21	37
7	20	0	20
7	18	21	37
7	22	0	37
7	24	0	37
7	28	0	37
7	31	0	37
7	34	0	37
7	37	0	37
7	39	0	37
7	41	0	37
7	43	0	37
7	48	0	10
7	47	11	26
7	46	27	37
7	50	0	37
7	52	0	37
7	53	0	37
7	57	0	37
7	60	0	37
7	62	0	2
7	61	3	37
7	63	0	37
7	67	0	37
7	69	2	9
7	69	13	22
7	70	23	37
7	71	0	26
7	73	27	37
7	75	0	37
7	77	0	2
7	77	5	37
7	79	0	37
7	82	0	37
7	85	0	37
7	87	0	37
7	90	0	29
7	88	30	37
7	92	0	37
8	1	0	39
8	2	0	39
8	6	0	39
8	11	0	39
8	13	0	39
8	15	0	13
8	17	14	39
8	19	0	39
8	22	0	39
8	24	0	39
8	28	0	39
8	31	0	39
8	34	0	39
8	37	0	39
8	39	0	39
8	41	0	39
8	43	0	39
8	46	0	9
8	47	10	28
8	48	29	39
8	50	0	39
8	51	0	39
8	53	0	39
8	55	0	39
8	58	0	39
8	62	0	39
8	65	0	39
8	66	0	39
8	70	0	17
8	69	18	25
8	70	31	38
8	73	0	15
8	71	18	39
8	75	0	39
8	77	0	3
8	77	7	11
8	76	12	19
8	76	28	35
8	77	36	39
8	79	0	39
8	82	0	39
8	85	0	39
8	87	0	15
8	86	16	39
8	90	3	39
8	92	0	39
9	1	0	51
9	2	0	51
9	6	0	51
9	11	0	51
9	13	0	51
9	17	0	51
9	19	0	51
9	22	0	51
9	24	0	51
9	28	0	51
9	31	0	51
9	34	0	51
9	37	0	51
9	39	0	51
9	41	0	51
9	43	0	51
9	48	0	10
9	47	11	40
9	46	41	51
9	49	0	51
9	51	0	51
9	53	0	51
9	55	0	51
9	58	0	51
9	62	0	51
9	65	0	51
9	66	0	51
9	68	0	4
9	69	12	23
9	68	24	51
9	71	0	51
9	75	0	11
9	74	12	23
9	75	24	51
9	77	0	51
9	79	0	7
9	79	12	23
9	78	24	51
9	81	0	51
9	85	0	51
9	87	0	51
9	88	0	51
9	92	0	51
10	1	0	48
10	2	0	48
10	6	0	48
10	10	0	48
10	13	0	48
10	16	0	48
10	20	0	48
10	22	0	48
10	24	0	48
10	28	0	48
10	31	0	48
10	34	0	48
10	37	0	48
10	39	0	48
10	41	0	48
10	43	0	48
10	46	0	9
