4	0
34	1
45	1
56	1
58	1
69	1
80	1
8	0
82	1
123	2
18	1
86	1
97	1
125	2
88	1
75	1
99	1
129	2
140	2
151	2
48	1
24	1
35	1
103	1
114	1
142	2
153	2
37	1
105	1
116	1
157	2
0	0
11	0
41	1
65	1
76	1
15	0
159	2
67	1
54	1
78	1
89	1
119	2
27	1
93	1
121	2
132	2
16	1
84	1
71	1
95	1
106	1
136	2
147	2
55	1
20	1
31	1
110	1
134	2
5	0
108	1
138	2
149	2
57	1
33	1
44	1
68	1
112	1
7	0
72	1
155	2
74	1
61	1
9	0
50	1
85	1
126	2
13	0
87	1
63	1
128	2
139	2
47	1
23	1
91	1
102	1
143	2
51	1
130	2
1	0
25	1
104	1
115	1
145	2
156	2
53	1
29	1
40	1
64	1
3	0
14	0
158	2
42	1
118	2
26	1
81	1
46	1
122	2
120	2
83	1
59	1
70	1
94	1
124	2
135	2
32	1
19	1
30	1
43	1
98	1
137	2
21	1
100	1
111	1
141	2
152	2
60	1
36	1
10	0
113	1
154	2
62	1
38	1
49	1
73	1
117	1
22	1
12	0
77	1
127	2
79	1
66	1
90	1
101	1
131	2
39	1
92	1
133	2
144	2
52	1
17	1
28	1
96	1
107	1
148	2
2	0
146	2
6	0
109	1
150	2
