0	2	0	41
0	7	0	447
0	10	0	896
0	19	0	13
0	25	0	1951
0	31	0	1951
0	34	0	71
0	37	0	1951
0	12	0	94
0	3	0	39
0	41	0	80
0	17	0	17
0	22	0	62
0	27	0	846
0	18	14	885
0	16	18	47
0	4	40	1873
0	1	42	956
0	15	48	1347
0	23	63	111
0	40	81	1951
0	13	95	1016
0	21	124	945
0	34	220	1951
0	6	448	606
0	7	607	1951
0	28	847	1791
0	19	886	1951
0	9	897	1133
0	2	957	1951
0	22	957	1059
0	14	1017	1067
0	21	1060	1871
0	13	1068	1506
0	10	1134	1951
0	16	1348	1370
0	17	1371	1392
0	15	1408	1488
0	16	1489	1613
0	12	1507	1561
0	13	1562	1677
0	15	1614	1684
0	12	1678	1951
0	16	1685	1846
0	29	1792	1871
0	15	1847	1885
0	22	1872	1951
0	28	1872	1951
0	3	1874	1951
0	16	1886	1944
0	15	1945	1951
1	25	0	1846
1	31	0	1846
1	37	0	34
1	40	0	1846
1	34	0	169
1	7	0	105
1	19	0	139
1	2	0	39
1	10	0	1846
1	12	0	92
1	22	0	14
1	3	0	32
1	15	0	1062
1	27	0	742
1	23	15	41
1	4	33	1761
1	38	35	144
1	1	40	900
1	22	42	111
1	13	93	1237
1	8	106	211
1	21	128	667
1	18	140	826
1	33	170	296
1	36	177	289
1	7	212	462
1	37	290	1846
1	34	297	1846
1	6	463	591
1	7	592	1846
1	22	668	775
1	28	743	963
1	21	776	891
1	19	827	1846
1	2	901	1846
1	23	911	962
1	22	963	1007
1	27	964	1037
1	21	1008	1846
1	28	1038	1846
1	16	1063	1090
1	17	1091	1115
1	15	1119	1464
1	12	1238	1357
1	13	1358	1410
1	12	1411	1846
1	16	1486	1578
1	15	1579	1846
1	3	1762	1846
2	25	0	1763
2	31	0	1763
2	40	0	1763
2	10	0	120
2	37	0	1763
2	34	0	1763
2	7	0	1763
2	19	0	8
2	2	0	45
2	21	0	495
2	12	0	62
2	15	0	1119
2	3	0	56
2	27	0	729
2	18	9	807
2	1	46	871
2	4	57	1763
2	13	63	1068
2	11	121	234
2	10	235	1763
2	22	496	611
2	23	612	639
2	22	640	681
2	21	682	1677
2	28	730	1564
2	19	808	1763
2	2	872	1763
2	12	1069	1156
2	16	1120	1183
2	13	1157	1316
2	15	1184	1577
2	12	1317	1379
2	13	1380	1541
2	12	1542	1763
2	29	1565	1615
2	16	1578	1633
2	28	1616	1763
2	15	1634	1693
2	22	1678	1763
2	16	1694	1763
3	25	0	1901
3	31	0	1901
3	40	0	1901
3	37	0	24
