384	4
395	4
334	3
345	3
8	0
19	0
30	0
513	5
137	1
167	2
178	2
189	2
357	4
87	0
296	3
307	3
475	5
335	3
246	2
414	4
99	1
38	0
49	0
444	4
208	2
376	4
326	3
456	5
0	0
11	0
406	4
170	2
524	5
288	3
148	1
266	2
486	5
425	4
436	4
110	1
60	0
228	2
239	2
387	4
398	4
337	3
348	3
22	0
505	5
516	5
129	1
140	1
151	1
360	4
79	0
90	0
247	2
258	2
269	2
299	3
310	3
467	5
478	5
417	4
428	4
102	1
41	0
52	0
159	1
200	2
368	4
379	4
390	4
318	3
329	3
340	3
3	0
14	0
497	5
447	4
121	1
132	1
173	2
527	5
71	0
82	0
280	3
291	3
230	2
409	4
33	0
44	0
192	2
203	2
371	4
231	2
113	1
508	5
519	5
63	0
193	2
143	1
93	0
261	2
302	3
470	5
481	5
25	0
420	4
431	4
184	2
55	0
212	2
223	2
162	1
382	4
321	3
332	3
6	0
489	5
500	5
511	5
439	4
450	4
124	1
135	1
74	0
85	0
242	2
253	2
283	3
294	3
451	5
462	5
473	5
401	4
412	4
423	4
97	1
351	3
36	0
47	0
154	1
165	1
195	2
363	4
374	4
385	4
272	2
313	3
324	3
492	5
442	4
105	1
116	1
127	1
168	2
66	0
286	3
225	2
393	4
404	4
264	2
343	3
17	0
28	0
146	1
176	2
187	2
198	2
305	3
255	2
464	5
108	1
503	5
217	2
77	0
245	2
256	2
465	5
9	0
415	4
179	2
354	3
39	0
522	5
207	2
218	2
157	1
366	4
377	4
275	2
316	3
327	3
1	0
484	5
495	5
506	5
434	4
445	4
119	1
58	0
69	0
80	0
226	2
237	2
248	2
278	3
289	3
457	5
396	4
407	4
346	3
20	0
31	0
514	5
525	5
138	1
149	1
160	1
190	2
358	4
369	4
88	0
267	2
297	3
308	3
319	3
476	5
487	5
426	4
100	1
111	1
50	0
61	0
281	3
209	2
220	2
388	4
338	3
12	0
23	0
130	1
171	2
182	2
300	3
250	2
459	5
498	5
42	0
437	4
448	4
122	1
201	2
72	0
240	2
4	0
399	4
410	4
349	3
517	5
528	5
202	2
141	1
152	1
361	4
91	0
259	2
270	2
311	3
479	5
490	5
418	4
429	4
440	4
103	1
114	1
53	0
64	0
221	2
232	2
243	2
452	5
380	4
391	4
402	4
330	3
341	3
352	3
15	0
26	0
509	5
520	5
133	1
144	1
174	2
185	2
364	4
83	0
94	0
262	2
292	3
303	3
314	3
460	5
471	5
421	4
95	1
106	1
34	0
45	0
56	0
163	1
204	2
215	2
372	4
383	4
322	3
333	3
7	0
18	0
125	1
166	2
177	2
75	0
284	3
295	3
234	2
454	5
273	2
482	5
37	0
432	4
196	2
235	2
394	4
344	3
501	5
512	5
523	5
186	2
197	2
136	1
147	1
86	0
254	2
265	2
306	3
463	5
474	5
413	4
424	4
435	4
98	1
48	0
216	2
227	2
155	1
375	4
386	4
325	3
336	3
10	0
493	5
504	5
443	4
117	1
128	1
139	1
169	2
67	0
78	0
89	0
287	3
298	3
455	5
466	5
405	4
416	4
101	1
355	3
29	0
40	0
158	1
188	2
199	2
210	2
367	4
378	4
317	3
2	0
485	5
356	3
120	1
109	1
172	2
515	5
59	0
70	0
279	3
229	2
397	4
257	2
268	2
477	5
21	0
427	4
180	2
191	2
359	4
51	0
219	2
468	5
276	2
328	3
339	3
496	5
507	5
181	2
446	4
131	1
81	0
238	2
249	2
260	2
290	3
458	5
469	5
408	4
419	4
347	3
32	0
43	0
526	5
211	2
222	2
150	1
161	1
370	4
381	4
309	3
320	3
331	3
5	0
488	5
499	5
438	4
449	4
112	1
123	1
62	0
73	0
241	2
282	3
293	3
461	5
389	4
400	4
350	3
13	0
24	0
35	0
518	5
142	1
153	1
183	2
194	2
362	4
92	0
301	3
312	3
480	5
251	2
430	4
104	1
115	1
54	0
213	2
224	2
252	2
16	0
411	4
134	1
175	2
529	5
214	2
164	1
373	4
271	2
323	3
491	5
502	5
441	4
126	1
205	2
65	0
76	0
233	2
244	2
285	3
453	5
392	4
403	4
342	3
353	3
27	0
510	5
521	5
206	2
145	1
156	1
365	4
84	0
263	2
274	2
304	3
315	3
472	5
483	5
494	5
422	4
433	4
96	1
107	1
118	1
46	0
57	0
68	0
236	2
277	3
