0	2	0	3
0	3	0	248
0	5	0	248
0	8	0	1
0	9	0	248
0	11	0	248
0	14	0	1
0	15	0	1
0	17	0	1
0	20	0	93
0	21	0	248
0	22	0	93
0	25	0	93
0	26	0	180
0	28	0	93
0	30	0	248
0	32	0	248
0	34	0	248
0	35	0	248
0	37	0	248
0	39	0	248
0	40	0	248
0	42	0	248
0	45	0	144
0	46	0	144
0	48	0	248
0	51	0	16
0	53	0	38
0	7	2	3
0	13	2	243
0	16	2	243
0	18	2	6
0	50	3	16
0	1	4	243
0	8	4	242
0	17	7	239
0	49	17	25
0	52	17	25
0	50	26	38
0	51	26	60
0	49	39	49
0	54	39	46
0	53	47	248
0	50	50	60
0	49	61	86
0	52	61	86
0	50	87	94
0	51	87	99
0	19	94	160
0	23	94	160
0	24	94	160
0	29	94	160
0	49	95	145
0	52	100	145
0	44	145	150
0	47	145	150
0	50	146	157
0	51	146	223
0	45	151	248
0	46	151	248
0	49	158	178
0	20	161	248
0	22	161	248
0	25	161	180
0	28	161	248
0	50	179	190
0	24	181	186
0	27	181	186
0	25	187	248
0	26	187	248
0	49	191	198
0	50	199	223
0	49	224	248
0	52	224	233
0	51	234	248
0	18	240	243
0	7	243	248
0	2	244	248
0	14	244	248
0	15	244	248
0	17	244	248
1	3	0	241
1	5	0	241
1	9	0	241
1	11	0	241
1	21	0	241
1	30	0	241
1	32	0	241
1	34	0	241
1	35	0	241
1	37	0	241
1	39	0	96
1	40	0	96
1	42	0	97
1	48	0	241
1	53	0	241
1	45	0	129
1	46	0	241
1	20	0	92
1	22	0	93
1	28	0	92
1	25	0	93
1	26	0	176
1	49	0	49
1	51	0	15
1	7	0	3
1	2	0	3
1	17	0	0
1	13	0	235
1	16	0	235
1	18	1	3
1	1	4	235
1	8	4	235
1	17	4	233
1	52	16	35
1	51	36	65
1	50	50	65
1	49	66	74
1	52	66	74
1	50	75	88
1	51	75	88
1	49	89	169
1	52	89	163
1	19	93	160
1	29	93	136
1	23	94	160
1	24	94	160
1	38	97	98
1	41	97	97
1	40	98	241
1	43	98	98
1	39	99	102
1	42	99	102
1	38	103	103
1	43	103	103
1	39	104	241
1	42	104	241
1	44	130	136
1	28	137	142
1	45	137	241
1	29	143	160
1	20	161	241
1	22	161	241
1	25	161	176
1	28	161	241
1	51	164	241
1	50	170	213
1	24	177	183
1	27	177	183
1	25	184	241
1	26	184	241
1	49	214	222
1	50	223	229
1	49	230	241
1	18	234	235
1	2	236	241
1	7	236	241
1	14	236	241
1	15	236	241
1	17	236	241
2	3	0	266
2	5	0	266
2	9	0	262
2	11	0	266
2	21	0	266
2	30	0	266
2	32	0	266
2	34	0	266
2	35	0	266
2	37	0	266
2	48	0	266
2	53	0	266
2	46	0	144
2	40	0	266
2	39	0	266
2	42	0	266
2	45	0	144
2	20	0	104
2	22	0	104
2	28	0	104
2	51	0	47
2	25	0	19
2	26	0	266
2	49	0	14
2	2	0	3
2	7	0	3
2	14	0	0
2	15	0	0
2	17	0	1
2	13	1	263
2	16	1	263
2	18	2	6
2	1	4	262
2	8	4	262
2	17	7	259
2	50	15	38
2	24	20	25
2	25	26	104
2	49	39	58
2	52	48	56
2	51	57	72
2	50	59	72
2	49	73	96
2	52	73	96
2	50	97	104
2	51	97	247
2	19	105	173
2	23	105	173
2	24	105	173
2	29	105	123
2	49	105	124
2	28	124	133
2	50	125	162
2	29	134	146
2	44	145	171
2	47	145	171
2	28	147	158
2	29	159	173
2	49	163	170
2	50	171	180
2	45	172	181
2	46	172	266
