55	2
4	0
34	1
89	4
142	7
153	7
93	4
8	0
19	0
42	2
127	6
157	7
180	9
191	9
131	6
46	2
57	2
165	8
195	9
169	8
84	4
95	4
159	7
143	7
133	6
59	2
171	8
24	1
35	1
147	7
62	3
73	3
47	2
100	5
37	1
111	5
185	9
51	2
0	0
11	0
75	3
85	4
149	7
123	6
15	0
49	2
79	3
113	5
187	9
198	9
161	8
53	2
87	4
117	5
172	8
27	1
91	4
17	0
125	6
155	7
65	3
76	3
129	6
163	8
114	5
101	5
167	8
178	8
20	1
31	1
5	0
69	3
43	2
107	5
33	1
118	5
181	9
81	4
7	0
18	0
71	3
145	7
156	7
45	2
56	2
109	5
183	9
194	9
168	8
83	4
9	0
94	4
158	7
115	5
98	4
13	0
121	6
132	6
196	9
189	9
72	3
136	6
170	8
110	5
174	8
23	1
134	6
148	7
61	3
138	6
197	9
1	0
176	8
25	1
103	5
29	1
63	3
3	0
14	0
67	3
78	3
141	7
152	7
126	6
41	2
52	2
105	5
116	5
160	8
190	9
26	1
90	4
16	0
154	7
164	8
128	6
54	2
139	6
192	9
166	8
58	2
92	4
177	8
6	0
32	1
30	1
96	4
130	6
68	3
179	8
193	9
119	5
106	5
21	1
80	4
144	7
36	1
70	3
10	0
44	2
74	3
108	5
182	9
122	6
48	2
82	4
38	1
112	5
146	7
186	9
22	1
86	4
12	0
97	4
120	6
150	7
184	9
60	3
124	6
50	2
135	6
188	9
199	9
162	8
88	4
99	4
173	8
39	1
137	6
77	3
64	3
175	8
102	5
28	1
2	0
66	3
140	7
151	7
40	2
104	5
