0	1	0	29
0	3	0	9
0	5	0	29
0	8	0	29
0	9	0	29
0	10	0	29
0	11	0	29
0	12	0	29
0	4	10	25
0	3	26	29
1	1	0	7
1	5	0	29
1	8	0	29
1	9	0	29
1	10	0	29
1	11	0	29
1	12	0	29
1	3	0	6
1	4	7	23
1	2	8	9
1	1	10	29
1	3	24	29
2	5	0	29
2	8	0	29
2	9	0	29
2	10	0	29
2	11	0	29
2	12	0	29
2	1	0	29
2	3	0	4
2	4	5	22
2	3	23	29
3	5	0	13
3	8	0	29
3	9	0	29
3	10	0	29
3	11	0	29
3	12	0	29
3	1	0	4
3	3	0	3
3	4	4	22
3	2	5	8
3	1	9	29
3	6	14	15
3	5	16	29
3	3	23	29
4	8	0	29
4	9	0	29
4	10	0	29
4	11	0	29
4	12	0	29
4	1	0	29
4	5	0	29
4	3	0	5
4	4	6	23
4	3	24	29
5	8	0	29
5	9	0	29
5	10	0	29
5	11	0	29
5	12	0	29
5	1	0	29
5	5	0	29
5	3	0	2
5	4	3	26
5	3	27	29
6	8	0	29
6	9	0	29
6	10	0	29
6	11	0	29
6	12	0	29
6	1	0	4
6	5	0	29
6	3	0	6
6	2	5	5
6	1	6	29
6	4	7	25
6	3	26	29
7	8	0	29
7	9	0	29
7	10	0	29
7	11	0	29
7	12	0	29
7	5	0	29
7	1	0	7
7	3	0	5
7	4	6	26
7	2	8	10
7	1	11	29
7	3	27	29
8	8	0	29
8	9	0	29
8	10	0	29
8	11	0	29
8	12	0	29
8	5	0	17
8	1	0	5
8	3	0	5
8	2	6	6
8	4	6	18
8	1	7	7
8	2	8	11
8	1	12	29
8	6	18	22
8	3	19	21
8	4	22	27
8	5	23	29
8	3	28	29
9	8	0	29
9	9	0	29
9	10	0	29
9	11	0	29
9	12	0	29
9	1	0	29
9	5	0	16
9	3	0	6
9	4	7	27
9	6	17	19
9	5	20	29
9	3	28	29
10	8	0	29
10	9	0	29
10	10	0	29
10	11	0	29
10	12	0	29
10	1	0	29
10	5	0	29
10	3	0	4
10	4	5	22
10	3	23	29
11	8	0	29
11	9	0	29
11	10	0	29
11	11	0	29
11	12	0	29
11	1	0	8
11	5	0	29
11	3	0	3
11	4	4	25
11	2	9	9
11	1	10	29
11	3	26	29
12	8	0	29
12	9	0	29
12	10	0	29
12	11	0	29
12	12	0	29
12	5	0	29
12	1	0	29
12	3	0	4
12	4	5	5
12	3	6	6
12	4	7	20
12	3	21	29
13	8	0	29
13	9	0	29
13	10	0	29
13	11	0	29
13	12	0	29
13	5	0	15
13	1	0	4
13	3	0	7
13	2	5	7
13	1	8	24
13	4	8	25
13	6	16	19
13	5	20	29
13	2	25	29
13	3	26	29
14	8	0	29
14	9	0	29
14	10	0	29
14	11	0	29
14	12	0	29
14	5	0	29
14	3	0	6
14	1	0	29
14	4	7	25
14	3	26	26
14	4	27	27
14	3	28	29
15	8	0	29
15	9	0	29
15	10	0	29
15	11	0	29
15	12	0	29
15	5	0	29
15	1	0	7
15	3	0	6
15	4	7	25
15	2	8	11
15	1	12	29
15	3	26	29
16	8	0	29
16	9	0	29
16	10	0	29
16	11	0	29
16	12	0	29
16	5	0	29
16	1	0	29
16	3	0	4
16	4	5	25
16	3	26	26
16	4	27	27
16	3	28	28
16	4	29	29
17	8	0	29
17	9	0	29
17	10	0	29
17	11	0	29
17	12	0	29
17	5	0	29
17	1	0	29
17	3	0	8
17	4	9	24
17	3	25	29
18	8	0	29
18	9	0	29
18	10	0	29
18	11	0	29
18	12	0	29
18	5	0	29
18	1	0	29
18	3	0	3
18	4	4	24
18	3	25	29
19	8	0	29
19	9	0	29
19	10	0	29
19	11	0	29
19	12	0	29
19	5	0	29
19	1	0	29
19	3	0	5
19	4	6	24
19	3	25	29
20	8	0	29
20	9	0	29
20	10	0	29
20	11	0	29
20	12	0	29
20	5	0	8
20	1	0	29
20	3	0	4
20	4	5	11
20	6	9	19
20	3	12	13
20	4	14	22
20	5	20	29
20	3	23	29
21	8	0	29
21	9	0	29
21	10	0	29
21	11	0	29
21	12	0	29
21	1	0	29
21	5	0	8
21	3	0	2
21	4	3	29
21	6	9	22
21	5	23	29
22	8	0	29
22	9	0	29
22	10	0	29
22	11	0	29
22	12	0	29
22	1	0	29
22	5	0	7
22	3	0	3
22	4	4	21
22	6	8	17
22	5	18	29
22	3	22	29
23	8	0	29
23	9	0	29
23	10	0	29
23	11	0	29
23	12	0	29
23	1	0	29
23	5	0	7
23	3	0	4
23	4	5	27
23	6	8	22
23	5	23	29
23	3	28	29
24	8	0	29
24	9	0	29
24	10	0	29
24	11	0	29
24	12	0	29
24	1	0	29
24	5	0	7
24	3	0	3
24	4	4	29
24	6	8	21
24	5	22	29
25	8	0	29
25	9	0	29
25	10	0	29
25	11	0	29
25	12	0	29
25	1	0	29
25	5	0	9
25	3	0	6
25	4	7	28
25	6	10	13
25	5	14	14
25	6	15	22
25	5	23	29
25	3	29	29
26	8	0	29
26	9	0	29
26	10	0	29
26	11	0	29
26	12	0	29
26	1	0	29
26	5	0	7
26	3	0	2
26	4	3	25
26	6	8	20
26	5	21	29
26	3	26	29
27	8	0	29
27	9	0	29
27	10	0	29
27	11	0	29
27	12	0	29
27	1	0	29
27	5	0	7
27	3	0	4
27	4	5	19
27	6	8	15
27	5	16	29
27	3	20	29
28	8	0	27
28	9	0	29
28	10	0	29
28	11	0	29
28	12	0	29
28	1	0	29
28	5	0	7
28	3	0	4
28	4	5	25
28	6	8	23
28	5	24	29
28	3	26	29
28	7	28	28
28	8	29	29
29	9	0	29
29	10	0	29
29	11	0	29
29	12	0	29
29	1	0	29
29	5	0	7
29	3	0	2
29	8	0	29
29	4	3	27
29	6	8	22
29	5	23	29
29	3	28	29
30	9	0	29
30	10	0	29
30	11	0	29
30	12	0	29
30	1	0	29
30	8	0	29
30	5	0	6
30	3	0	3
30	4	4	29
30	6	7	21
30	5	22	29
31	9	0	29
31	10	0	29
31	11	0	29
31	12	0	29
31	1	0	29
31	8	0	29
31	5	0	7
31	3	0	4
31	4	5	27
31	6	8	21
31	5	22	29
31	3	28	29
32	9	0	29
32	10	0	29
32	11	0	29
32	12	0	29
32	1	0	29
32	8	0	29
32	5	0	9
32	3	0	4
32	4	5	25
32	6	10	20
32	5	21	29
32	3	26	29
33	9	0	29
33	10	0	29
33	11	0	29
33	12	0	29
33	1	0	29
33	8	0	2
33	5	0	8
33	3	0	5
33	7	3	3
33	8	4	29
33	4	6	12
33	6	9	18
33	3	13	13
33	4	14	14
33	3	15	15
33	4	16	24
33	5	19	29
33	3	25	29
34	9	0	29
34	10	0	29
34	11	0	29
34	12	0	29
34	1	0	29
34	8	0	29
34	5	0	5
34	3	0	3
34	4	4	18
34	6	6	15
34	5	16	29
34	3	19	29
35	9	0	29
35	10	0	29
35	11	0	29
35	12	0	29
35	1	0	25
35	8	0	29
35	5	0	8
35	3	0	4
35	4	5	26
35	6	9	21
35	5	22	29
35	2	26	29
35	3	27	29
36	9	0	29
36	10	0	29
36	11	0	29
36	12	0	29
36	8	0	29
36	5	0	7
36	3	0	3
36	1	0	29
36	4	4	29
36	6	8	21
36	5	22	29
37	9	0	29
37	10	0	29
37	11	0	29
37	12	0	29
37	8	0	29
37	1	0	29
37	5	0	7
37	3	0	4
37	4	5	9
37	6	8	21
37	3	10	10
37	4	11	25
37	5	22	25
37	3	26	29
37	6	26	26
37	5	27	29
38	9	0	29
38	10	0	29
38	11	0	29
38	12	0	29
38	8	0	29
38	1	0	29
38	3	0	6
38	5	0	9
38	4	7	26
38	6	10	21
38	5	22	29
38	3	27	29
39	9	0	29
39	10	0	29
39	11	0	29
39	12	0	29
39	8	0	2
39	1	0	25
39	5	0	6
39	3	0	3
39	7	3	3
39	4	4	24
39	8	4	29
39	6	7	19
39	5	20	29
39	3	25	29
39	2	26	26
39	1	27	29
40	9	0	29
40	10	0	29
40	11	0	29
40	12	0	29
40	8	0	29
40	5	0	9
40	3	0	4
40	1	0	29
40	4	5	16
40	6	10	11
40	5	12	29
40	3	17	20
40	4	21	25
40	3	26	29
41	9	0	29
41	10	0	29
41	11	0	29
41	12	0	29
41	8	0	29
41	1	0	29
41	5	0	9
41	3	0	5
41	4	6	14
41	6	10	12
41	5	13	29
41	3	15	29
42	9	0	29
42	10	0	29
42	11	0	29
42	12	0	29
42	8	0	29
42	1	0	23
42	5	0	6
42	3	0	3
42	4	4	14
42	6	7	11
42	5	12	29
42	3	15	20
42	4	21	22
42	3	23	29
42	2	24	29
43	9	0	29
43	10	0	29
43	11	0	29
43	12	0	29
43	8	0	29
43	5	0	29
43	3	0	4
43	1	0	25
43	4	5	16
43	3	17	21
43	4	22	26
43	2	26	26
43	1	27	29
43	3	27	29
44	9	0	29
44	10	0	29
44	11	0	29
44	12	0	29
44	8	0	29
44	5	0	7
44	1	0	29
44	3	0	4
44	4	5	11
44	6	8	13
44	3	12	13
44	4	14	14
44	5	14	29
44	3	15	21
44	4	22	22
44	3	23	29
45	9	0	29
45	10	0	29
45	11	0	29
45	12	0	29
45	8	0	29
45	1	0	29
45	5	0	10
45	3	0	5
45	4	6	16
45	6	11	14
45	5	15	29
45	3	17	22
45	4	23	23
45	3	24	29
46	9	0	29
46	10	0	29
46	11	0	29
46	12	0	29
46	8	0	29
46	1	0	29
46	5	0	8
46	3	0	3
46	4	4	15
46	6	9	12
46	5	13	29
46	3	16	20
46	4	21	23
46	3	24	29
47	9	0	29
47	10	0	29
47	11	0	29
47	12	0	29
47	8	0	29
47	1	0	25
47	5	0	8
