0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	0
13	1
14	2
15	3
16	4
17	5
18	6
19	7
20	8
21	9
22	10
23	11
24	0
25	1
26	2
27	3
28	4
29	5
30	6
31	7
32	8
33	9
34	10
35	11
36	0
37	1
38	2
39	3
40	4
41	5
42	6
43	7
44	8
45	9
46	10
47	11
48	0
49	1
50	2
51	3
52	4
53	5
54	6
55	7
56	8
57	9
58	10
59	11
60	0
61	1
62	2
63	3
64	4
65	5
66	6
67	7
68	8
69	9
70	10
71	11
72	0
73	1
74	2
75	3
76	4
77	5
78	6
79	7
80	8
81	9
82	10
83	11
84	0
85	1
86	2
87	3
88	4
89	5
90	6
91	7
92	8
93	9
94	10
95	11
96	0
97	1
98	2
99	3
100	4
101	5
102	6
103	7
104	8
105	9
106	10
107	11
108	0
109	1
110	2
111	3
112	4
113	5
114	6
115	7
116	8
117	9
118	10
119	11
120	0
121	1
122	2
123	3
124	4
125	5
126	6
127	7
128	8
129	9
130	10
131	11
132	0
133	1
134	2
135	3
136	4
137	5
138	6
139	7
140	8
141	9
142	10
143	11
144	0
145	1
146	2
147	3
148	4
149	5
150	6
151	7
152	8
153	9
154	10
155	11
156	0
157	1
158	2
159	3
160	4
161	5
162	6
163	7
164	8
165	9
166	10
167	11
168	0
169	1
170	2
171	3
172	4
173	5
174	6
175	7
176	8
177	9
178	10
179	11
180	0
181	1
182	2
183	3
184	4
185	5
186	6
187	7
188	8
189	9
190	10
191	11
192	0
193	1
194	2
195	3
196	4
197	5
198	6
199	7
200	8
201	9
202	10
203	11
204	0
205	1
206	2
207	3
208	4
209	5
210	6
211	7
212	8
213	9
214	10
215	11
216	0
217	1
218	2
219	3
220	4
221	5
222	6
223	7
224	8
225	9
226	10
227	11
228	0
229	1
230	2
231	3
232	4
233	5
234	6
235	7
236	8
237	9
238	10
239	11
240	0
241	1
242	2
243	3
244	4
245	5
246	6
247	7
248	8
249	9
250	10
251	11
252	0
253	1
254	2
255	3
256	4
257	5
258	6
259	7
260	8
261	9
262	10
263	11
264	0
265	1
266	2
267	3
268	4
269	5
270	6
271	7
272	8
273	9
274	10
275	11
276	0
277	1
278	2
279	3
280	4
281	5
282	6
283	7
284	8
285	9
286	10
287	11
288	0
289	1
290	2
291	3
292	4
293	5
294	6
295	7
296	8
297	9
298	10
299	11
300	0
301	1
302	2
303	3
304	4
305	5
306	6
307	7
308	8
309	9
310	10
311	11
312	0
313	1
314	2
315	3
316	4
317	5
318	6
319	7
320	8
321	9
322	10
323	11
324	0
325	1
326	2
327	3
328	4
329	5
330	6
331	7
332	8
333	9
334	10
335	11
336	0
337	1
338	2
339	3
340	4
341	5
342	6
343	7
344	8
345	9
346	10
347	11
348	0
349	1
350	2
351	3
352	4
353	5
354	6
355	7
356	8
357	9
358	10
359	11
360	0
361	1
362	2
363	3
364	4
365	5
366	6
367	7
368	8
369	9
370	10
371	11
372	0
373	1
374	2
375	3
376	4
377	5
378	6
379	7
380	8
381	9
382	10
383	11
384	0
385	1
386	2
387	3
388	4
389	5
390	6
391	7
392	8
393	9
394	10
395	11
396	0
397	1
398	2
399	3
400	4
401	5
402	6
403	7
404	8
405	9
406	10
407	11
408	0
409	1
410	2
411	3
412	4
413	5
414	6
415	7
416	8
417	9
418	10
419	11
420	0
421	1
422	2
423	3
424	4
425	5
426	6
427	7
428	8
429	9
430	10
431	11
432	0
433	1
434	2
435	3
436	4
437	5
438	6
439	7
440	8
441	9
442	10
443	11
444	0
445	1
446	2
447	3
448	4
449	5
450	6
451	7
452	8
453	9
454	10
455	11
456	0
457	1
458	2
459	3
460	4
461	5
462	6
463	7
464	8
465	9
466	10
467	11
468	0
469	1
470	2
471	3
472	4
473	5
474	6
475	7
476	8
477	9
478	10
479	11
480	0
481	1
482	2
483	3
484	4
485	5
486	6
487	7
488	8
489	9
490	10
491	11
492	0
493	1
494	2
495	3
496	4
497	5
498	6
499	7
500	8
501	9
502	10
503	11
504	0
505	1
506	2
507	3
508	4
509	5
510	6
511	7
512	8
513	9
514	10
515	11
516	0
517	1
518	2
519	3
520	4
521	5
522	6
523	7
524	8
525	9
526	10
527	11
528	0
529	1
530	2
531	3
532	4
533	5
534	6
535	7
536	8
537	9
538	10
539	11
